,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,21.87,254.2
EPAD,731.5,39.72,418.8
NACC_ELISA,395.0,64.0,481.0
EMIF_ELISA,561.5,61.5,355.43
NACC_XMAP,233.0,36.72,56.69
EMIF_XMAP,352.2,27.26,108.33
JADNI,316.87,44.86,86.18
