,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,712.2,26.3,254.9
EPAD,731.5,23.61,231.5
NACC_ELISA,374.0,64.0,468.0
EMIF_ELISA,518.3,59.0,350.0
NACC_XMAP,218.58,41.18,56.69
EMIF_XMAP,402.02,28.7,89.02
JADNI,333.91,46.32,86.18
