,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,712.2,24.25,279.3
EPAD,731.5,20.76,213.8
NACC_ELISA,421.0,59.0,607.45
EMIF_ELISA,507.0,72.0,336.0
NACC_XMAP,226.35,41.18,65.43
EMIF_XMAP,376.68,26.24,83.61
JADNI,335.37,43.39,84.95
