,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,833.6,21.4,254.9
EPAD,736.9,23.56,231.9
NACC_ELISA,478.0,64.0,468.0
EMIF_ELISA,606.12,56.0,340.0
NACC_XMAP,238.48,38.59,65.39
EMIF_XMAP,402.02,36.1,108.33
JADNI,344.24,46.32,86.18
