,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.5,22.08,236.0
EPAD,525.1,20.9,213.8
NACC_ELISA,446.0,59.0,494.0
EMIF_ELISA,606.12,59.0,340.0
NACC_XMAP,226.5,41.18,66.76
EMIF_XMAP,352.2,28.7,89.02
JADNI,333.91,56.04,86.18
