,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,21.45,254.2
EPAD,731.5,23.61,231.8
NACC_ELISA,474.0,41.4,438.36
EMIF_ELISA,497.42,55.0,355.43
NACC_XMAP,226.35,41.18,53.74
EMIF_XMAP,388.26,30.81,108.33
JADNI,333.91,46.32,84.95
