,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.9,278.7
EPAD,731.5,23.56,231.8
NACC_ELISA,374.0,64.0,438.36
EMIF_ELISA,690.0,72.0,380.0
NACC_XMAP,218.58,41.18,56.69
EMIF_XMAP,374.58,30.81,95.57
JADNI,345.03,43.06,85.26
