,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,24.78,254.9
EPAD,731.5,20.9,213.8
NACC_ELISA,478.0,64.0,607.45
EMIF_ELISA,606.12,62.63,350.0
NACC_XMAP,226.35,35.03,56.69
EMIF_XMAP,402.02,41.15,95.57
JADNI,333.91,43.39,86.18
