,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,894.4,24.38,264.1
EPAD,663.7,20.71,213.8
NACC_ELISA,478.0,59.0,576.6
EMIF_ELISA,598.64,59.0,340.0
NACC_XMAP,226.35,41.18,77.53
EMIF_XMAP,352.2,26.24,67.2
JADNI,333.91,43.39,82.09
