,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,858.7,24.78,254.9
EPAD,611.4,25.24,271.6
NACC_ELISA,374.0,59.0,607.45
EMIF_ELISA,606.12,53.4,355.43
NACC_XMAP,218.58,41.18,77.53
EMIF_XMAP,352.2,32.6,88.05
JADNI,333.91,54.26,85.26
