,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,772.0,26.3,265.6
EPAD,731.5,20.76,271.6
NACC_ELISA,474.0,56.0,468.0
EMIF_ELISA,560.0,49.85,310.0
NACC_XMAP,226.35,41.18,56.69
EMIF_XMAP,374.58,28.7,100.12
JADNI,345.03,43.39,85.26
