,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,889.9,24.25,278.7
EPAD,731.5,23.61,231.9
NACC_ELISA,421.0,54.0,438.36
EMIF_ELISA,721.5,52.0,294.5
NACC_XMAP,226.5,39.34,54.3
EMIF_XMAP,374.58,28.7,68.25
JADNI,333.91,46.32,86.18
