,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,24.25,237.9
EPAD,663.7,20.76,213.8
NACC_ELISA,374.0,64.0,468.0
EMIF_ELISA,497.42,55.0,355.43
NACC_XMAP,226.35,41.05,58.6
EMIF_XMAP,431.43,26.87,99.99
JADNI,335.37,44.86,86.18
