,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,857.0,21.77,264.8
EPAD,734.5,23.61,231.9
NACC_ELISA,478.0,59.0,607.45
EMIF_ELISA,606.12,70.52,380.0
NACC_XMAP,226.35,36.72,56.69
EMIF_XMAP,352.2,28.7,89.02
JADNI,333.91,43.06,85.26
