,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,712.2,26.3,264.7
EPAD,734.5,20.9,213.7
NACC_ELISA,596.0,54.0,439.0
EMIF_ELISA,606.12,59.0,355.43
NACC_XMAP,226.5,44.1,56.69
EMIF_XMAP,376.68,26.24,100.12
JADNI,333.91,43.06,82.09
