,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,696.0,23.73,264.7
EPAD,734.5,20.9,213.7
NACC_ELISA,446.0,56.0,446.0
EMIF_ELISA,690.0,72.0,310.0
NACC_XMAP,226.35,36.91,58.6
EMIF_XMAP,376.68,28.27,88.05
JADNI,370.35,44.86,86.18
