,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,820.1,24.38,254.9
EPAD,731.5,44.89,440.0
NACC_ELISA,573.0,56.0,438.36
EMIF_ELISA,506.5,59.0,380.0
NACC_XMAP,226.35,41.18,56.69
EMIF_XMAP,376.68,28.27,89.02
JADNI,392.99,44.86,86.18
