,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,24.38,264.8
EPAD,731.5,20.76,213.8
NACC_ELISA,374.0,64.0,591.68
EMIF_ELISA,527.5,52.2,350.0
NACC_XMAP,226.5,36.72,78.82
EMIF_XMAP,466.11,36.1,108.33
JADNI,333.91,44.86,86.18
