,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,820.1,24.16,233.9
EPAD,663.7,20.76,213.7
NACC_ELISA,446.0,64.0,531.77
EMIF_ELISA,527.5,73.65,340.0
NACC_XMAP,218.58,44.1,56.55
EMIF_XMAP,336.31,27.26,100.12
JADNI,333.91,56.04,86.18
