,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,23.98,264.8
EPAD,731.5,25.27,271.6
NACC_ELISA,474.0,55.0,414.0
EMIF_ELISA,697.0,55.0,355.43
NACC_XMAP,226.35,40.6,55.54
EMIF_XMAP,376.68,36.1,108.33
JADNI,333.91,46.32,84.95
