,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,22.08,210.8
EPAD,735.7,23.61,231.9
NACC_ELISA,474.0,64.0,607.45
EMIF_ELISA,721.5,59.0,340.0
NACC_XMAP,218.58,41.18,76.52
EMIF_XMAP,402.02,27.26,95.57
JADNI,335.37,46.32,82.09
