,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,821.4,21.41,224.4
EPAD,731.5,20.71,333.7
NACC_ELISA,446.0,62.0,468.0
EMIF_ELISA,697.0,72.0,310.0
NACC_XMAP,215.36,41.18,53.91
EMIF_XMAP,374.58,52.33,99.99
JADNI,333.91,56.04,85.26
