,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.9,264.7
EPAD,663.7,20.9,213.8
NACC_ELISA,446.0,64.0,559.0
EMIF_ELISA,595.0,62.63,380.0
NACC_XMAP,226.35,41.18,78.82
EMIF_XMAP,376.68,28.7,99.99
JADNI,345.03,43.39,84.95
