,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,26.3,264.8
EPAD,663.7,23.56,231.4
NACC_ELISA,446.0,66.0,468.0
EMIF_ELISA,590.0,59.0,380.0
NACC_XMAP,226.35,41.18,56.69
EMIF_XMAP,431.43,34.97,108.33
JADNI,344.24,44.86,86.18
