,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,24.38,265.6
EPAD,731.5,23.56,231.9
NACC_ELISA,486.0,64.0,468.0
EMIF_ELISA,598.64,59.0,362.0
NACC_XMAP,215.36,41.18,77.53
EMIF_XMAP,336.31,30.81,100.12
JADNI,389.98,46.32,84.95
