,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,24.9,254.2
EPAD,731.5,20.9,213.8
NACC_ELISA,474.0,72.0,591.68
EMIF_ELISA,560.0,73.65,271.0
NACC_XMAP,226.35,38.07,55.54
EMIF_XMAP,352.2,30.81,88.05
JADNI,333.91,44.86,85.26
