,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,24.9,254.9
EPAD,731.5,23.61,231.9
NACC_ELISA,513.0,51.0,439.0
EMIF_ELISA,560.0,70.52,362.0
NACC_XMAP,218.58,41.18,66.76
EMIF_XMAP,352.2,28.7,99.99
JADNI,333.91,43.06,86.18
