,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,24.71,237.9
EPAD,663.7,20.76,213.8
NACC_ELISA,474.0,64.0,446.0
EMIF_ELISA,527.5,72.0,270.0
NACC_XMAP,226.35,41.18,66.76
EMIF_XMAP,352.2,28.27,88.05
JADNI,389.98,56.04,85.26
