,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,857.0,24.78,264.7
EPAD,663.7,23.61,333.7
NACC_ELISA,474.0,59.0,468.0
EMIF_ELISA,794.5,73.65,310.0
NACC_XMAP,221.34,45.61,74.0
EMIF_XMAP,431.43,38.24,108.33
JADNI,335.37,43.39,85.26
