,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,857.0,22.08,216.2
EPAD,605.9,20.9,213.7
NACC_ELISA,486.0,59.0,446.0
EMIF_ELISA,500.0,48.71,340.0
NACC_XMAP,226.35,36.33,56.69
EMIF_XMAP,352.2,27.26,99.99
JADNI,335.37,43.06,86.18
