,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,833.6,24.38,265.6
EPAD,731.5,20.9,418.8
NACC_ELISA,478.0,70.0,438.36
EMIF_ELISA,524.45,60.6,350.0
NACC_XMAP,226.5,37.95,56.69
EMIF_XMAP,352.2,28.7,89.02
JADNI,333.91,43.06,82.09
