,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,713.7,21.89,265.6
EPAD,528.2,20.76,213.8
NACC_ELISA,573.0,70.0,495.0
EMIF_ELISA,608.0,60.6,340.0
NACC_XMAP,226.35,40.04,56.69
EMIF_XMAP,376.68,30.81,95.57
JADNI,333.91,43.06,85.26
