,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,21.89,264.8
EPAD,731.5,20.9,213.7
NACC_ELISA,474.0,59.0,607.45
EMIF_ELISA,560.0,60.6,294.5
NACC_XMAP,226.35,38.17,56.69
EMIF_XMAP,431.43,28.7,95.57
JADNI,333.91,41.93,72.51
