,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,712.2,24.25,264.8
EPAD,731.5,20.9,333.7
NACC_ELISA,374.0,59.0,468.0
EMIF_ELISA,721.5,51.8,271.0
NACC_XMAP,219.94,45.61,56.69
EMIF_XMAP,336.31,38.24,100.12
JADNI,335.37,43.39,85.26
