,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,798.6,24.9,265.6
EPAD,731.5,23.61,333.7
NACC_ELISA,448.0,64.0,591.68
EMIF_ELISA,513.0,49.85,271.0
NACC_XMAP,233.0,36.91,55.86
EMIF_XMAP,374.58,30.81,100.12
JADNI,392.99,44.86,86.18
