,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,790.5,24.78,264.8
EPAD,731.5,23.61,231.8
NACC_ELISA,474.0,64.0,481.0
EMIF_ELISA,607.0,56.0,355.43
NACC_XMAP,226.35,45.61,66.76
EMIF_XMAP,376.68,32.6,108.33
JADNI,370.35,54.26,82.09
