,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,820.1,21.87,210.8
EPAD,734.5,20.76,213.7
NACC_ELISA,446.0,72.0,607.45
EMIF_ELISA,524.45,59.0,355.43
NACC_XMAP,226.35,36.72,56.55
EMIF_XMAP,374.58,30.81,95.57
JADNI,333.91,44.86,86.18
