,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,888.1,26.3,264.8
EPAD,731.5,23.61,231.9
NACC_ELISA,394.0,59.0,438.36
EMIF_ELISA,506.5,56.0,350.0
NACC_XMAP,226.5,41.18,56.55
EMIF_XMAP,431.43,41.15,95.57
JADNI,316.87,56.04,86.18
