,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,24.25,264.8
EPAD,731.5,23.61,231.8
NACC_ELISA,478.0,59.0,446.0
EMIF_ELISA,598.64,73.65,355.43
NACC_XMAP,238.8,36.91,75.56
EMIF_XMAP,374.58,30.81,100.12
JADNI,335.37,54.26,84.95
