,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.5,24.71,265.6
EPAD,734.5,20.71,420.7
NACC_ELISA,446.0,62.0,468.0
EMIF_ELISA,508.0,72.0,340.0
NACC_XMAP,219.94,41.05,78.82
EMIF_XMAP,374.58,36.1,99.99
JADNI,333.91,43.06,72.26
