,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,801.7,25.18,279.3
EPAD,731.5,20.9,213.8
NACC_ELISA,474.0,59.0,468.0
EMIF_ELISA,560.0,56.0,355.43
NACC_XMAP,218.58,57.8,61.84
EMIF_XMAP,388.26,28.7,100.12
JADNI,344.24,44.86,86.18
