,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,24.38,265.6
EPAD,731.5,20.9,213.8
NACC_ELISA,474.0,64.0,578.0
EMIF_ELISA,606.12,62.63,396.0
NACC_XMAP,218.58,36.91,56.69
EMIF_XMAP,336.31,26.24,108.33
JADNI,345.03,44.86,85.26
