,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,820.1,22.37,264.7
EPAD,605.9,31.05,333.7
NACC_ELISA,583.0,66.0,468.0
EMIF_ELISA,560.0,72.0,336.0
NACC_XMAP,233.0,40.71,73.29
EMIF_XMAP,336.31,28.7,100.12
JADNI,335.37,44.86,84.95
