,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,713.7,26.77,279.3
EPAD,731.5,25.24,435.5
NACC_ELISA,374.0,59.0,422.0
EMIF_ELISA,560.0,70.52,340.0
NACC_XMAP,226.35,41.18,56.55
EMIF_XMAP,374.58,30.81,99.99
JADNI,316.87,49.2,86.18
