,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,894.4,24.25,265.6
EPAD,663.7,20.9,213.8
NACC_ELISA,394.0,56.0,481.0
EMIF_ELISA,606.12,70.0,271.0
NACC_XMAP,219.94,41.18,77.53
EMIF_XMAP,374.58,26.24,95.57
JADNI,335.37,43.39,85.26
