,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,898.33,21.47,240.0
EPAD,898.9,19.02,217.33
PREVENT-AD,1085.49,51.83,302.59
NACC_ELISA,608.0,44.0,320.0
EMIF_ELISA,560.57,53.09,261.47
NACC_XMAP,247.91,36.23,52.62
EMIF_XMAP,475.82,34.97,88.05
DOD-ADNI,892.0,18.2,213.0
JADNI,372.0,38.38,72.17
